,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
1323,214448,--,--,--,020/025,033/050,--,70,01,A+,09,09
1324,214449,--,--,--,018/025,--,--,72,01,A+,09,09
1325,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1326,207003,022/050,AB/050,022/100,--,--,--,FF,04,F,00,00
1327,207003,--,--,--,016/025,--,--,64,01,A,08,08
1328,214450,017/050,015/050,032/100,--,--,--,FF,03,F,00,00
1329,214451,017/050,AB/050,017/100,--,--,--,FF,04,F,00,00
1330,214452,017/050,005/050,022/100,--,--,--,FF,04,F,00,00
1331,214453,028/050,007/050,035/100,--,--,--,FF,04,F,00,00
1332,214454,--,--,--,016/025,AB/050,--,FF,02,F,00,00
1333,214455,--,--,--,016/025,AB/050,--,FF,02,F,00,00
1334,214456,--,--,--,016/025,AB/050,--,FF,01,F,00,00
1335,210258A,--,--,--,PP,--,--,PP,00,P,00,00
1336,214441,032/050,025/050,057/100,--,--,--,57,04,B+,07,28
1337,214442,031/050,024/050,055/100,--,--,--,55,04,B+,07,28
1338,214443,030/050,030/050,060/100,--,--,--,60,04,A,08,32
1339,214444,027/050,032/050,059/100,--,--,--,59,04,B+,07,28
1340,214445,026/050,037/050,063/100,--,--,--,63,04,A,08,32
1341,214446,--,--,--,024/025,030/050,--,72,01,A+,09,09
1342,214447,--,--,--,024/025,040/050,--,85,02,O,10,20
1343,214448,--,--,--,024/025,039/050,--,84,01,O,10,10
1344,214449,--,--,--,022/025,--,--,88,01,O,10,10
1345,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1346,207003,040/050,039/050,079/100,--,--,--,79,04,A+,09,36
1347,207003,--,--,--,020/025,--,--,80,01,O,10,10
1348,214450,040/050,028/050,068/100,--,--,--,68,03,A,08,24
1349,214452,034/050,021/050,055/100,--,--,--,55,04,B+,07,28
1350,214453,036/050,030/050,066/100,--,--,--,66,04,A,08,32
1351,214454,--,--,--,022/025,041/050,--,84,02,O,10,20
1352,214455,--,--,--,022/025,044/050,--,88,02,O,10,20
1353,214456,--,--,--,022/025,045/050,--,89,01,O,10,10
1354,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1355,214441,019/050,025/050,044/100,--,--,--,44,04,P,04,16
1356,214442,030/050,023/050,053/100,--,--,--,53,04,B,06,24
1357,214443,015/050,25$/050,040/100,--,--,--,40,04,P,04,16
1358,214444,017/050,029/050,046/100,--,--,--,46,04,C,05,20
1359,214445,019/050,027/050,046/100,--,--,--,46,04,C,05,20
1360,214446,--,--,--,021/025,025/050,--,61,01,A,08,08
1361,214447,--,--,--,021/025,026/050,--,62,02,A,08,16
1362,214448,--,--,--,021/025,032/050,--,70,01,A+,09,09
1363,214449,--,--,--,019/025,--,--,76,01,A+,09,09
1364,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1365,207003,026/050,023/050,049/100,--,--,--,49,04,C,05,20
1366,207003,--,--,--,020/025,--,--,80,01,O,10,10
1367,214450,033/050,032/050,065/100,--,--,--,65,03,A,08,24
1368,214451,025/050,009/050,034/100,--,--,--,FF,04,F,00,00
1369,214452,025/050,015/050,040/100,--,--,--,FF,04,F,00,00
1370,214453,024/050,024/050,048/100,--,--,--,48,04,C,05,20
1371,214454,--,--,--,020/025,027/050,--,62,02,A,08,16
1372,214455,--,--,--,020/025,030/050,--,66,02,A,08,16
1373,214456,--,--,--,020/025,041/050,--,81,01,O,10,10
1374,210258A,--,--,--,PP,--,--,PP,00,P,00,00
1375,210250,--,--,--,PP,--,--,PP,00,P,00,00
1376,214441,030/050,020/050,050/100,--,--,--,50,04,B,06,24
1377,214442,020/050,020/050,040/100,--,--,--,40,04,P,04,16
1378,214443,033/050,022/050,055/100,--,--,--,55,04,B+,07,28
1379,214444,027/050,026/050,053/100,--,--,--,53,04,B,06,24
1380,214445,027/050,028/050,055/100,--,--,--,55,04,B+,07,28
1381,214446,--,--,--,019/025,AB/050,--,FF,01,F,00,00
1382,214447,--,--,--,019/025,030/050,--,65,02,A,08,16
1383,214448,--,--,--,019/025,036/050,--,73,01,A+,09,09
1384,214449,--,--,--,020/025,--,--,80,01,O,10,10
1385,207003,020/050,011/050,031/100,--,--,--,FF,04,F,00,00
1386,207003,--,--,--,015/025,--,--,60,01,A,08,08
1387,214450,026/050,022/050,048/100,--,--,--,48,03,C,05,15
1388,214451,023/050,020/050,043/100,--,--,--,43,04,P,04,16
1389,214452,029/050,030/050,059/100,--,--,--,59,04,B+,07,28
1390,214453,032/050,AB/050,032/100,--,--,--,FF,04,F,00,00
1391,214454,--,--,--,016/025,030/050,--,61,02,A,08,16
1392,214455,--,--,--,016/025,021/050,--,49,02,C,05,10
1393,214456,--,--,--,016/025,040/050,--,74,01,A+,09,09
1394,214458,--,--,--,PP,--,--,PP,00,P,00,00
1395,214441,035/050,026/050,061/100,--,--,--,61,04,A,08,32
1396,214442,036/050,022/050,058/100,--,--,--,58,04,B+,07,28
1397,214443,032/050,033/050,065/100,--,--,--,65,04,A,08,32
1398,214444,035/050,032/050,067/100,--,--,--,67,04,A,08,32
1399,214445,039/050,035/050,074/100,--,--,--,74,04,A+,09,36
1400,214446,--,--,--,023/025,030/050,--,70,01,A+,09,09
1401,214447,--,--,--,023/025,038/050,--,81,02,O,10,20
1402,214448,--,--,--,023/025,042/050,--,86,01,O,10,10
1403,214449,--,--,--,022/025,--,--,88,01,O,10,10
1404,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1405,207003,040/050,040/050,080/100,--,--,--,80,04,O,10,40
1406,207003,--,--,--,020/025,--,--,80,01,O,10,10
1407,214450,041/050,027/050,068/100,--,--,--,68,03,A,08,24
1408,214452,037/050,031/050,068/100,--,--,--,68,04,A,08,32
1409,214453,032/050,028/050,060/100,--,--,--,60,04,A,08,32
1410,214454,--,--,--,022/025,042/050,--,85,02,O,10,20
1411,214455,--,--,--,022/025,044/050,--,88,02,O,10,20
1412,214456,--,--,--,021/025,044/050,--,86,01,O,10,10
1413,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1414,210250,--,--,--,PP,--,--,PP,00,P,00,00
1415,214441,034/050,020/050,054/100,--,--,--,54,04,B,06,24
1416,214442,022/050,005/050,027/100,--,--,--,FF,04,F,00,00
1417,214443,035/050,AB/050,035/100,--,--,--,FF,04,F,00,00
1418,214444,023/050,022/050,045/100,--,--,--,45,04,C,05,20
1419,214445,026/050,020/050,046/100,--,--,--,46,04,C,05,20
1420,214446,--,--,--,014/025,AB/050,--,FF,01,F,00,00
1421,214447,--,--,--,013/025,028/050,--,54,02,B,06,12
1422,214448,--,--,--,013/025,035/050,--,64,01,A,08,08
1423,214449,--,--,--,014/025,--,--,56,01,B+,07,07
1424,207003,019/050,AB/050,019/100,--,--,--,FF,04,F,00,00
1425,207003,--,--,--,016/025,--,--,64,01,A,08,08
1426,214450,022/050,AB/050,022/100,--,--,--,FF,03,F,00,00
1427,214451,023/050,AB/050,023/100,--,--,--,FF,04,F,00,00
1428,214452,024/050,023/050,047/100,--,--,--,47,04,C,05,20
1429,214453,025/050,013/050,038/100,--,--,--,FF,04,F,00,00
1430,214454,--,--,--,016/025,AB/050,--,FF,02,F,00,00
1431,214455,--,--,--,014/025,20,Nan,Nan,Nan,Nan,Nan,Nan
1432,214456,--,--,--,015/025,021/050,--,48,01,C,05,05
1433,214458,--,--,--,PP,--,--,PP,00,P,00,00
1434,214441,032/050,022/050,054/100,--,--,--,54,04,B,06,24
1435,214442,040/050,030/050,070/100,--,--,--,70,04,A+,09,36
1436,214443,029/050,024/050,053/100,--,--,--,53,04,B,06,24
1437,214444,021/050,043/050,064/100,--,--,--,64,04,A,08,32
1438,214445,025/050,028/050,053/100,--,--,--,53,04,B,06,24
1439,214446,--,--,--,020/025,024/050,--,58,01,B+,07,07
1440,214447,--,--,--,020/025,034/050,--,72,02,A+,09,18
1441,214448,--,--,--,021/025,038/050,--,78,01,A+,09,09
1442,214449,--,--,--,022/025,--,--,88,01,O,10,10
1443,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1444,207003,035/050,034/050,069/100,--,--,--,69,04,A,08,32
1445,207003,--,--,--,022/025,--,--,88,01,O,10,10
1446,214450,032/050,038/050,070/100,--,--,--,70,03,A+,09,27
1447,214451,028/050,20$/050,048/100,--,--,--,48,04,C,05,20
1448,214452,024/050,027/050,051/100,--,--,--,51,04,B,06,24
1449,214453,038/050,027/050,065/100,--,--,--,65,04,A,08,32
1450,214454,--,--,--,021/025,040/050,--,81,02,O,10,20
1451,214455,--,--,--,019/025,032/050,--,68,02,A,08,16
1452,214456,--,--,--,018/025,043/050,--,81,01,O,10,10
1453,210258A,--,--,--,PP,--,--,PP,00,P,00,00
1454,214441,012/050,006/050,018/100,--,--,--,FF,04,F,00,00
1455,214442,029/050,AB/050,029/100,--,--,--,FF,04,F,00,00
1456,214443,020/050,AB/050,020/100,--,--,--,FF,04,F,00,00
1457,214444,011/050,AB/050,011/100,--,--,--,FF,04,F,00,00
1458,214445,018/050,AB/050,018/100,--,--,--,FF,04,F,00,00
1459,214446,--,--,--,015/025,023/050,--,50,01,B,06,06
1460,214447,--,--,--,015/025,AB/050,--,FF,02,F,00,00
1461,214448,--,--,--,016/025,009/050,--,FF,01,F,00,00
1462,214449,--,--,--,015/025,--,--,60,01,A,08,08
1463,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1464,207003,008/050,AB/050,008/100,--,--,--,FF,04,F,00,00
1465,207003,--,--,--,013/025,--,--,52,01,B,06,06
1466,214450,018/050,AB/050,018/100,--,--,--,FF,03,F,00,00
1467,214451,007/050,001/050,008/100,--,--,--,FF,04,F,00,00
1468,214452,022/050,AB/050,022/100,--,--,--,FF,04,F,00,00
1469,214453,021/050,AB/050,021/100,--,--,--,FF,04,F,00,00
1470,214454,--,--,--,013/025,AB/050,--,FF,02,F,00,00
1471,214455,--,--,--,013/025,AB/050,--,FF,02,F,00,00
1472,214456,--,--,--,012/025,AB/050,--,FF,01,F,00,00
1473,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1474,214441,021/050,029/050,050/100,--,--,--,50,04,B,06,24
1475,214442,031/050,021/050,052/100,--,--,--,52,04,B,06,24
1476,214443,018/050,023/050,041/100,--,--,--,41,04,P,04,16
1477,214444,023/050,031/050,054/100,--,--,--,54,04,B,06,24
1478,214445,020/050,023/050,043/100,--,--,--,43,04,P,04,16
1479,214446,--,--,--,022/025,027/050,--,65,01,A,08,08
1480,214447,--,--,--,022/025,040/050,--,82,02,O,10,20
1481,214448,--,--,--,022/025,025/050,--,62,01,A,08,08
1482,214449,--,--,--,020/025,--,--,80,01,O,10,10
1483,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1484,207003,030/050,028/050,058/100,--,--,--,58,04,B+,07,28
1485,207003,--,--,--,018/025,--,--,72,01,A+,09,09
1486,214450,030/050,023/050,053/100,--,--,--,53,03,B,06,18
1487,214451,018/050,009/050,027/100,--,--,--,FF,04,F,00,00
1488,214452,022/050,020/050,042/100,--,--,--,42,04,P,04,16
1489,214453,022/050,009/050,031/100,--,--,--,FF,04,F,00,00
1490,214454,--,--,--,021/025,031/050,--,69,02,A,08,16
1491,214455,--,--,--,022/025,042/050,--,85,02,O,10,20
1492,214456,--,--,--,021/025,041/050,--,82,01,O,10,10
1493,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1494,214441,025/050,021/050,046/100,--,--,--,46,04,C,05,20
1495,214442,021/050,024/050,045/100,--,--,--,45,04,C,05,20
1496,214443,026/050,022/050,048/100,--,--,--,48,04,C,05,20
1497,214444,017/050,039/050,056/100,--,--,--,56,04,B+,07,28
1498,214445,026/050,028/050,054/100,--,--,--,54,04,B,06,24
1499,214446,--,--,--,020/025,026/050,--,61,01,A,08,08
1500,214447,--,--,--,021/025,024/050,--,60,02,A,08,16
1501,214448,--,--,--,022/025,035/050,--,76,01,A+,09,09
1502,214449,--,--,--,018/025,--,--,72,01,A+,09,09
1503,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1504,207003,029/050,028/050,057/100,--,--,--,57,04,B+,07,28
1505,207003,--,--,--,023/025,--,--,92,01,O,10,10
1506,214450,028/050,034/050,062/100,--,--,--,62,03,A,08,24
1507,214451,020/050,010/050,030/100,--,--,--,FF,04,F,00,00
1508,214452,023/050,027/050,050/100,--,--,--,50,04,B,06,24
1509,214453,030/050,031/050,061/100,--,--,--,61,04,A,08,32
1510,214454,--,--,--,021/025,027/050,--,64,02,A,08,16
1511,214455,--,--,--,021/025,033/050,--,72,02,A+,09,18
1512,214456,--,--,--,021/025,042/050,--,84,01,O,10,10
1513,210258A,--,--,--,PP,--,--,PP,00,P,00,00
1514,214441,023/050,024/050,047/100,--,--,--,47,04,C,05,20
1515,214442,028/050,022/050,050/100,--,--,--,50,04,B,06,24
1516,214443,027/050,020/050,047/100,--,--,--,47,04,C,05,20
1517,214444,024/050,035/050,059/100,--,--,--,59,04,B+,07,28
1518,214445,024/050,021/050,045/100,--,--,--,45,04,C,05,20
1519,214446,--,--,--,022/025,027/050,--,65,01,A,08,08
1520,214447,--,--,--,022/025,034/050,--,74,02,A+,09,18
1521,214448,--,--,--,021/025,032/050,--,70,01,A+,09,09
1522,214449,--,--,--,022/025,--,--,88,01,O,10,10
1523,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1524,207003,031/050,029/050,060/100,--,--,--,60,04,A,08,32
1525,207003,--,--,--,019/025,--,--,76,01,A+,09,09
1526,214450,024/050,039/050,063/100,--,--,--,63,03,A,08,24
1527,214451,024/050,006/050,030/100,--,--,--,FF,04,F,00,00
1528,214452,034/050,025/050,059/100,--,--,--,59,04,B+,07,28
1529,214453,031/050,031/050,062/100,--,--,--,62,04,A,08,32
1530,214454,--,--,--,021/025,015/050,--,FF,02,F,00,00
1531,214455,--,--,--,021/025,033/050,--,72,02,A+,09,18
1532,214456,--,--,--,021/025,027/050,--,64,01,A,08,08
1533,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1534,214441,028/050,021/050,049/100,--,--,--,49,04,C,05,20
1535,214442,020/050,020/050,040/100,--,--,--,40,04,P,04,16
1536,214443,030/050,024/050,054/100,--,--,--,54,04,B,06,24
1537,214444,016/050,035/050,051/100,--,--,--,51,04,B,06,24
1538,214445,034/050,021/050,055/100,--,--,--,55,04,B+,07,28
1539,214446,--,--,--,022/025,023/050,--,60,01,A,08,08
1540,214447,--,--,--,022/025,032/050,--,72,02,A+,09,18
1541,214448,--,--,--,022/025,033/050,--,73,01,A+,09,09
1542,214449,--,--,--,022/025,--,--,88,01,O,10,10
1543,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1544,207003,036/050,024/050,060/100,--,--,--,60,04,A,08,32
1545,207003,--,--,--,022/025,--,--,88,01,O,10,10
1546,214450,025/050,025/050,050/100,--,--,--,50,03,B,06,18
1547,214451,025/050,013/050,038/100,--,--,--,FF,04,F,00,00
1548,214452,027/050,025/050,052/100,--,--,--,52,04,B,06,24
1549,214453,040/050,023/050,063/100,--,--,--,63,04,A,08,32
1550,214454,--,--,--,022/025,037/050,--,78,02,A+,09,18
1551,214455,--,--,--,022/025,041/050,--,84,02,O,10,20
1552,214456,--,--,--,022/025,044/050,--,88,01,O,10,10
1553,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1554,210250,--,--,--,PP,--,--,PP,00,P,00,00
1555,214441,018/050,014/050,032/100,--,--,--,FF,04,F,00,00
1556,214442,017/050,23$/050,040/100,--,--,--,40,04,P,04,16
1557,214443,021/050,022/050,043/100,--,--,--,43,04,P,04,16
1558,214444,018/050,029/050,047/100,--,--,--,47,04,C,05,20
1559,214445,017/050,026/050,043/100,--,--,--,43,04,P,04,16
1560,214446,--,--,--,021/025,033/050,--,72,01,A+,09,09
1561,214447,--,--,--,022/025,025/050,--,62,02,A,08,16
1562,214448,--,--,--,022/025,027/050,--,65,01,A,08,08
1563,214449,--,--,--,021/025,--,--,84,01,O,10,10
1564,207003,025/050,006/050,031/100,--,--,--,FF,04,F,00,00
1565,207003,--,--,--,020/025,--,--,80,01,O,10,10
1566,214450,028/050,20$/050,048/100,--,--,--,48,03,C,05,15
1567,214451,026/050,022/050,048/100,--,--,--,48,04,C,05,20
1568,214452,023/050,022/050,045/100,--,--,--,45,04,C,05,20
1569,214453,027/050,025/050,052/100,--,--,--,52,04,B,06,24
1570,214454,--,--,--,019/025,030/050,--,65,02,A,08,16
1571,214455,--,--,--,020/025,038/050,--,77,02,A+,09,18
1572,214456,--,--,--,019/025,021/050,--,53,01,B,06,06
1573,214458,--,--,--,PP,--,--,PP,00,P,00,00
1574,214441,031/050,029/050,060/100,--,--,--,60,04,A,08,32
1575,214442,035/050,028/050,063/100,--,--,--,63,04,A,08,32
1576,214443,031/050,022/050,053/100,--,--,--,53,04,B,06,24
1577,214444,030/050,047/050,077/100,--,--,--,77,04,A+,09,36
1578,214445,031/050,030/050,061/100,--,--,--,61,04,A,08,32
1579,214446,--,--,--,023/025,030/050,--,70,01,A+,09,09
1580,214447,--,--,--,023/025,032/050,--,73,02,A+,09,18
1581,214448,--,--,--,023/025,037/050,--,80,01,O,10,10
1582,214449,--,--,--,020/025,--,--,80,01,O,10,10
1583,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1584,207003,038/050,038/050,076/100,--,--,--,76,04,A+,09,36
1585,207003,--,--,--,019/025,--,--,76,01,A+,09,09
1586,214450,035/050,038/050,073/100,--,--,--,73,03,A+,09,27
1587,214451,027/050,020/050,047/100,--,--,--,47,04,C,05,20
1588,214452,037/050,023/050,060/100,--,--,--,60,04,A,08,32
1589,214453,032/050,027/050,059/100,--,--,--,59,04,B+,07,28
1590,214454,--,--,--,022/025,041/050,--,84,02,O,10,20
1591,214455,--,--,--,023/025,034/050,--,76,02,A+,09,18
1592,214456,--,--,--,022/025,044/050,--,88,01,O,10,10
1593,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1594,214441,045/050,036/050,081/100,--,--,--,81,04,O,10,40
1595,214442,036/050,020/050,056/100,--,--,--,56,04,B+,07,28
1596,214443,034/050,026/050,060/100,--,--,--,60,04,A,08,32
1597,214444,036/050,027/050,063/100,--,--,--,63,04,A,08,32
1598,214445,035/050,034/050,069/100,--,--,--,69,04,A,08,32
1599,214446,--,--,--,022/025,028/050,--,66,01,A,08,08
1600,214447,--,--,--,023/025,043/050,--,88,02,O,10,20
1601,214448,--,--,--,023/025,041/050,--,85,01,O,10,10
1602,214449,--,--,--,022/025,--,--,88,01,O,10,10
1603,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1604,207003,043/050,045/050,088/100,--,--,--,88,04,O,10,40
1605,207003,--,--,--,018/025,--,--,72,01,A+,09,09
1606,214450,036/050,032/050,068/100,--,--,--,68,03,A,08,24
1607,214451,027/050,020/050,047/100,--,--,--,47,04,C,05,20
1608,214452,045/050,028/050,073/100,--,--,--,73,04,A+,09,36
1609,214453,038/050,024/050,062/100,--,--,--,62,04,A,08,32
1610,214454,--,--,--,022/025,038/050,--,80,02,O,10,20
1611,214455,--,--,--,023/025,042/050,--,86,02,O,10,20
1612,214456,--,--,--,023/025,039/050,--,82,01,O,10,10
1613,210258C,--,--,--,PP,--,--,PP,00,P,00,00
1614,210250,--,--,--,PP,--,--,PP,00,P,00,00
1615,214441,026/050,024/050,050/100,--,--,--,50,04,B,06,24
1616,214442,026/050,029/050,055/100,--,--,--,55,04,B+,07,28
1617,214443,026/050,024/050,050/100,--,--,--,50,04,B,06,24
1618,214444,025/050,030/050,055/100,--,--,--,55,04,B+,07,28
1619,214445,023/050,024/050,047/100,--,--,--,47,04,C,05,20
1620,214446,--,--,--,019/025,028/050,--,62,01,A,08,08
1621,214447,--,--,--,020/025,032/050,--,69,02,A,08,16
1622,214448,--,--,--,022/025,032/050,--,72,01,A+,09,09
1623,214449,--,--,--,021/025,--,--,84,01,O,10,10
1624,207003,030/050,020/050,050/100,--,--,--,50,04,B,06,24
1625,207003,--,--,--,020/025,--,--,80,01,O,10,10
1626,214450,030/050,038/050,068/100,--,--,--,68,03,A,08,24
1627,214451,016/050,24$/050,040/100,--,--,--,40,04,P,04,16
1628,214452,027/050,AB/050,027/100,--,--,--,FF,04,F,00,00
1629,214453,033/050,023/050,056/100,--,--,--,56,04,B+,07,28
1630,214454,--,--,--,022/025,020/050,--,56,02,B+,07,14
1631,214455,--,--,--,020/025,037/050,--,76,02,A+,09,18
1632,214456,--,--,--,019/025,040/050,--,78,01,A+,09,09
1633,214458,--,--,--,PP,--,--,PP,00,P,00,00
1634,214441,026/050,028/050,054/100,--,--,--,54,04,B,06,24
1635,214442,026/050,032/050,058/100,--,--,--,58,04,B+,07,28
1636,214443,028/050,022/050,050/100,--,--,--,50,04,B,06,24
1637,214444,017/050,031/050,048/100,--,--,--,48,04,C,05,20
1638,214445,031/050,029/050,060/100,--,--,--,60,04,A,08,32
1639,214446,--,--,--,020/025,027/050,--,62,01,A,08,08
1640,214447,--,--,--,020/025,030/050,--,66,02,A,08,16
1641,214448,--,--,--,020/025,042/050,--,82,01,O,10,10
1642,214449,--,--,--,018/025,--,--,72,01,A+,09,09
1643,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1644,207003,028/050,022/050,050/100,--,--,--,50,04,B,06,24
1645,207003,--,--,--,016/025,--,--,64,01,A,08,08
1646,214450,023/050,038/050,061/100,--,--,--,61,03,A,08,24
1647,214451,020/050,017/050,037/100,--,--,--,FF,04,F,00,00
1648,214452,020/050,016/050,036/100,--,--,--,FF,04,F,00,00
1649,214453,028/050,026/050,054/100,--,--,--,54,04,B,06,24
1650,214454,--,--,--,017/025,026/050,--,57,02,B+,07,14
1651,214455,--,--,--,018/025,028/050,--,61,02,A,08,16
1652,214456,--,--,--,017/025,043/050,--,80,01,O,10,10
1653,210258A,--,--,--,PP,--,--,PP,00,P,00,00
1654,210250,--,--,--,PP,--,--,PP,00,P,00,00
1655,214441,017/050,026/050,043/100,--,--,--,43,04,P,04,16
1656,214442,027/050,016/050,043/100,--,--,--,FF,04,F,00,00
1657,214443,032/050,021/050,053/100,--,--,--,53,04,B,06,24
1658,214444,027/050,025/050,052/100,--,--,--,52,04,B,06,24
1659,214445,030/050,026/050,056/100,--,--,--,56,04,B+,07,28
1660,214446,--,--,--,021/025,028/050,--,65,01,A,08,08
1661,214447,--,--,--,020/025,024/050,--,58,02,B+,07,14
1662,214448,--,--,--,021/025,033/050,--,72,01,A+,09,09
1663,214449,--,--,--,020/025,--,--,80,01,O,10,10
1664,207003,028/050,006/050,034/100,--,--,--,FF,04,F,00,00
1665,207003,--,--,--,016/025,--,--,64,01,A,08,08
1666,214450,018/050,22$/050,040/100,--,--,--,40,03,P,04,12
1667,214451,019/050,21$/050,040/100,--,--,--,40,04,P,04,16
1668,214452,025/050,022/050,047/100,--,--,--,47,04,C,05,20
1669,214453,024/050,020/050,044/100,--,--,--,44,04,P,04,16
1670,214454,--,--,--,016/025,022/050,--,50,02,B,06,12
1671,214455,--,--,--,021/025,030/050,--,68,02,A,08,16
1672,214456,--,--,--,015/025,004/050,--,FF,01,F,00,00
1673,214458,--,--,--,PP,--,--,PP,00,P,00,00
1674,210250,--,--,--,PP,--,--,PP,00,P,00,00
1675,214441,026/050,023/050,049/100,--,--,--,49,04,C,05,20
1676,214442,025/050,020/050,045/100,--,--,--,45,04,C,05,20
1677,214443,020/050,021/050,041/100,--,--,--,41,04,P,04,16
1678,214444,021/050,025/050,046/100,--,--,--,46,04,C,05,20
1679,214445,034/050,024/050,058/100,--,--,--,58,04,B+,07,28
1680,214446,--,--,--,020/025,023/050,--,57,01,B+,07,07
1681,214447,--,--,--,020/025,038/050,--,77,02,A+,09,18
1682,214448,--,--,--,020/025,032/050,--,69,01,A,08,08
1683,214449,--,--,--,019/025,--,--,76,01,A+,09,09
1684,207003,026/050,026/050,052/100,--,--,--,52,04,B,06,24
1685,207003,--,--,--,018/025,--,--,72,01,A+,09,09
1686,214450,029/050,022/050,051/100,--,--,--,51,03,B,06,18
1687,214451,019/050,013/050,032/100,--,--,--,FF,04,F,00,00
1688,214452,025/050,021/050,046/100,--,--,--,46,04,C,05,20
1689,214453,044/050,028/050,072/100,--,--,--,72,04,A+,09,36
1690,214454,--,--,--,017/025,033/050,--,66,02,A,08,16
1691,214455,--,--,--,017/025,034/050,--,68,02,A,08,16
1692,214456,--,--,--,016/025,032/050,--,64,01,A,08,08
1693,214458,--,--,--,PP,--,--,PP,00,P,00,00
1694,214441,032/050,023/050,055/100,--,--,--,55,04,B+,07,28
1695,214442,034/050,AB/050,034/100,--,--,--,FF,04,F,00,00
1696,214443,021/050,AB/050,021/100,--,--,--,FF,04,F,00,00
1697,214444,022/050,025/050,047/100,--,--,--,47,04,C,05,20
1698,214445,030/050,AB/050,030/100,--,--,--,FF,04,F,00,00
1699,214446,--,--,--,018/025,026/050,--,58,01,B+,07,07
1700,214447,--,--,--,018/025,032/050,--,66,02,A,08,16
1701,214448,--,--,--,019/025,030/050,--,65,01,A,08,08
1702,214449,--,--,--,020/025,--,--,80,01,O,10,10
1703,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1704,207003,025/050,AB/050,025/100,--,--,--,FF,04,F,00,00
1705,207003,--,--,--,016/025,--,--,64,01,A,08,08
1706,214450,023/050,AB/050,023/100,--,--,--,FF,03,F,00,00
1707,214451,020/050,AB/050,020/100,--,--,--,FF,04,F,00,00
1708,214452,031/050,AB/050,031/100,--,--,--,FF,04,F,00,00
1709,214453,021/050,AB/050,021/100,--,--,--,FF,04,F,00,00
1710,214454,--,--,--,015/025,024/050,--,52,02,B,06,12
1711,214455,--,--,--,015/025,030/050,--,60,02,A,08,16
1712,214456,--,--,--,015/025,AB/050,--,FF,01,F,00,00
1713,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1714,210250,--,--,--,PP,--,--,PP,00,P,00,00
1715,214441,023/050,022/050,045/100,--,--,--,45,04,C,05,20
